Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
3,1,4,2401,1.5,0.2,10,307387,0.1358389,0.1994873,0.2036032,0.3413361,-334.1505,-1103.048,-740.5423,-2243.972,10.54204,3.309336,4.234166,2.094929,9,9,10,10
4,1,4,2401,1.5,0.2,10,2382,0.1291933,0.1545369,0.1484452,0.3211369,-347.0138,-914.1638,-620.1598,-2034.493,10.09041,3.358217,3.853239,1.643564,8,9,9,8
1,1,4,2401,0.5,0.2,20,748993,0.1642436,0.1610756,0.1574549,0.172786,-1564.816,-1211.135,-1177.31,-1319.511,5.364134,0.1739764,0.2076445,0.2033029,2,2,2,2
2,1,4,2401,0.5,0.2,20,10207,0.5987362,0.6355477,0.6130785,0.7226075,-2587.529,-2748.77,-2625.405,-3045.582,7.291086,0.4496062,0.5994251,0.4899087,5,5,6,5
3,1,4,2401,0.5,0.2,20,900911,0.3851874,0.4069819,0.4023788,0.4468212,-2047.684,-2142.678,-2075.302,-2363.874,10.07615,0.8992195,0.9412494,0.9709458,10,10,10,11
4,1,4,2401,0.5,0.2,20,800108,0.309807,0.3283928,0.3229135,0.3789079,-1918.959,-2003.853,-1948.513,-2241.698,8.873131,0.7039337,0.8560681,0.7117469,8,8,8,8
1,1,4,2401,1.5,0.2,20,602368,0.0813036,0.09140242,0.08350164,0.159775,-228.7226,-413.7902,-132.5838,-1570.9,5.094617,2.27224,2.748533,1.432404,2,2,2,2
2,1,4,2401,1.5,0.2,20,730052,0.2663194,0.3168873,0.3093705,0.4163378,-648.3187,-1459.615,-967.1116,-2592.241,6.881016,6.832139,8.398455,3.481346,5,6,6,5
3,1,4,2401,1.5,0.2,20,73934,0.164102,0.2022604,0.2036405,0.3773704,-370.4763,-1008.593,-606.7761,-2283.61,8.223382,9.070971,13.79926,4.814891,7,8,10,7
4,1,4,2401,1.5,0.2,20,236236,0.1268933,0.1604341,0.1567685,0.294902,-377.8665,-966.3305,-599.268,-2049.91,8.557295,9.108025,11.50895,4.884181,7,8,8,7
1,1,4,2401,0.5,0.2,40,942564,0.1495534,0.1428741,0.1394395,0.1563748,-1362.296,-1067.364,-1034.957,-1216.549,5.299206,0.4626935,0.468714,0.4911804,2,2,2,2
2,1,4,2401,0.5,0.2,40,122711,0.6060847,0.6393618,0.6138175,0.708118,-2589.066,-2763.089,-2608.23,-3060.368,7.078856,1.135221,1.361646,1.209437,5,5,6,5
3,1,4,2401,0.5,0.2,40,779733,0.3695263,0.3914546,0.3804757,0.425879,-2065.434,-2160.99,-2075.181,-2384.716,9.676264,2.064509,2.243526,2.231608,9,9,9,9
4,1,4,2401,0.5,0.2,40,701360,0.303379,0.3241837,0.3096105,0.3795492,-1874.386,-1984.532,-1890.543,-2303.852,8.867225,1.856072,1.977486,1.98645,8,8,8,8
1,1,4,2401,1.5,0.2,40,762612,0.07338561,0.08221317,0.07167356,0.132993,-104.7736,-270.5298,22.89519,-1216.107,5.055279,6.736408,8.322527,4.745403,2,2,2,2
2,1,4,2401,1.5,0.2,40,26163,0.3209533,0.3736147,0.3463506,0.4210685,-638.9121,-1484.746,-813.7219,-2448.451,7.388692,20.09346,32.90051,11.84199,5,6,8,5
3,1,4,2401,1.5,0.2,40,581567,0.1658145,0.2075741,0.1910525,0.3300763,-413.4819,-1066.663,-522.1649,-2155.227,9.383395,24.43802,32.71931,16.47236,7,7,8,7
4,1,4,2401,1.5,0.2,40,340026,0.1159189,0.147752,0.1303496,0.2537674,-310.4732,-850.467,-414.1537,-1889.925,8.884645,31.57322,34.14493,20.42666,8,9,8,8
1,1,4,2401,0.5,0.2,1,302837,0.1620134,0.1652822,0.1689268,0.1689534,-1533.885,-1248.722,-1272.144,-1273.874,5.398953,0.06610847,0.1215587,0.06123614,2,2,2,2
2,1,4,2401,0.5,0.2,1,941540,0.6185211,0.6963168,0.7254712,0.7242872,-2626.608,-2922.498,-3028.061,-3026.684,7.630473,0.1071479,0.1592064,0.08693123,5,4,4,4
3,1,4,2401,0.5,0.2,1,514503,0.4174207,0.4723932,0.5010712,0.4977565,-2178.655,-2418.844,-2540.495,-2529.935,9.069587,0.2768393,0.3294826,0.2014964,8,8,8,8
4,1,4,2401,0.5,0.2,1,519305,0.3016054,0.3549117,0.3827892,0.3848134,-1879.71,-2116.431,-2216.82,-2218.156,8.696151,0.2036312,0.3064721,0.1733983,8,8,8,8
1,1,4,2401,1.5,0.2,1,187273,0.08089398,0.1246311,0.1588185,0.1576209,-270.206,-857.7985,-1199.334,-1189.062,6.046132,0.08059382,0.09245372,0.04841876,2,2,2,2
2,1,4,2401,1.5,0.2,1,434051,0.3388432,0.590301,0.8769831,0.8543215,-705.6893,-2189.676,-3253.643,-3261.619,6.776514,0.1796489,0.1989787,0.147846,5,5,4,5
3,1,4,2401,1.5,0.2,1,550889,0.1609771,0.3299818,0.5179816,0.544578,-391.8321,-1720.685,-2451.536,-2534.306,8.213881,0.2458568,0.3503513,0.215163,7,7,8,8
4,1,4,2401,1.5,0.2,1,242789,0.1291478,0.2583669,0.3686921,0.380561,-334.5553,-1551.796,-2170.412,-2201.175,8.264748,0.2449169,0.3521323,0.2222178,7,7,8,8
1,1,4,2401,0.5,0.2,3,202348,0.1556631,0.1571247,0.1600936,0.1668758,-1441.728,-1178.431,-1200.279,-1258.836,5.004761,0.06210923,0.09205651,0.04709959,2,2,2,2
2,1,4,2401,0.5,0.2,3,995430,0.635186,0.7555279,0.8192419,0.8789955,-2658.86,-2939.331,-3007.621,-3278.112,7.233751,0.1516495,0.1816978,0.1293118,5,5,4,5
3,1,4,2401,0.5,0.2,3,537550,0.3761555,0.3991097,0.4140212,0.4402097,-2071.626,-2217.803,-2237.668,-2379.076,10.6902,0.293153,0.5349507,0.2876873,10,11,11,11
4,1,4,2401,0.5,0.2,3,557298,0.3204205,0.3606825,0.3776904,0.4194563,-1939.021,-2110.286,-2145.017,-2295.229,9.449759,0.285933,0.3583777,0.2194071,8,9,8,8
1,1,4,2401,1.5,0.2,3,756807,0.07502768,0.1049069,0.1228013,0.1566339,-167.6425,-651.8816,-782.9958,-1253.205,5.073206,0.1377811,0.1706364,0.09136939,2,2,2,2
2,1,4,2401,1.5,0.2,3,504900,0.2707457,0.4448684,0.6114704,0.6990971,-663.8862,-1981.009,-2181.569,-2965.189,7.103985,0.4415298,0.3996358,0.2116396,5,6,5,5
3,1,4,2401,1.5,0.2,3,42489,0.1326413,0.187754,0.2175254,0.2753014,-274.0221,-1182.816,-1250.235,-1902.732,12.11402,0.7466424,1.110177,0.5154254,11,11,11,11
4,1,4,2401,1.5,0.2,3,611605,0.1271727,0.2047815,0.2587369,0.3641798,-332.9517,-1294.994,-1473.897,-2322.787,9.401958,0.6407154,0.7009642,0.3745966,8,9,9,8
1,1,4,2401,0.5,0.2,5,915278,0.1550929,0.1535366,0.1513377,0.1647216,-1444.962,-1159.444,-1130.846,-1251.688,5.474741,0.08072257,0.1068079,0.06885266,2,2,2,2
2,1,4,2401,0.5,0.2,5,868915,0.6295905,0.717684,0.7530681,0.8249991,-2617.138,-2884.149,-2856.782,-3177.751,7.246039,0.2392645,0.3047287,0.147893,5,5,5,5
3,1,4,2401,0.5,0.2,5,929343,0.3840946,0.4037293,0.4113243,0.4757937,-2077.735,-2201.352,-2193.568,-2437.887,8.980912,0.2999847,0.447578,0.2780979,8,9,9,9
4,1,4,2401,0.5,0.2,5,8907,0.3103731,0.3303095,0.3361764,0.3833067,-1902.328,-2005.196,-2010.669,-2244.585,9.075934,0.2781084,0.4089923,0.2110221,8,8,9,8
1,1,4,2401,1.5,0.2,5,945707,0.07451175,0.09356477,0.09889786,0.1580742,-105.9059,-517.1537,-443.6101,-1314.11,5.263143,0.2696407,0.2860291,0.1532822,2,2,2,2
2,1,4,2401,1.5,0.2,5,555584,0.2921742,0.4118784,0.4963954,0.6770166,-629.5081,-1762.624,-1640.493,-3056.532,7.92775,0.7859292,0.8672283,0.3979509,5,6,6,5
3,1,4,2401,1.5,0.2,5,130251,0.1542063,0.2303432,0.2320772,0.3916235,-354.3788,-1257.598,-1123.851,-2316.534,9.226483,1.068599,1.534875,0.6772738,7,8,10,9
4,1,4,2401,1.5,0.2,5,688975,0.1167984,0.1739523,0.1962156,0.3663303,-300.4562,-1108.794,-1050.819,-2173.474,10.49399,1.19071,1.27877,0.6515036,8,9,9,8
1,1,4,2401,0.5,0.2,10,445099,0.1569157,0.1486457,0.1451216,0.1649994,-1466.791,-1116.336,-1084.569,-1282.02,5.028942,0.1149192,0.1250963,0.1024749,2,2,2,2
2,1,4,2401,0.5,0.2,10,408690,0.5790654,0.6377373,0.6194501,0.7354356,-2562.253,-2740.113,-2628.679,-3085.164,6.800764,0.2417881,0.3051407,0.2738116,5,5,5,5
3,1,4,2401,0.5,0.2,10,271865,0.4844297,0.5410723,0.5317285,0.6357643,-2266.338,-2479.477,-2359.188,-2855.608,9.872737,0.5416803,0.5125556,0.3640556,9,10,9,9
4,1,4,2401,0.5,0.2,10,109642,0.3017666,0.3163225,0.3137504,0.3663818,-1886.252,-1963.952,-1918.959,-2211.658,9.345609,0.4698553,0.4530733,0.3635736,8,8,8,8
1,1,4,2401,1.5,0.2,10,335342,0.0849732,0.095966,0.09903723,0.1689793,-330.6895,-509.0201,-327.3704,-1572.99,5.000783,0.777498,0.889703,0.434041,2,2,2,2
2,1,4,2401,1.5,0.2,10,791642,0.2714267,0.3786,0.3971999,0.6271452,-650.3956,-1645.195,-1226.711,-3039.736,7.064206,1.898823,2.586536,1.043847,5,5,6,5
3,1,4,2401,1.5,0.2,10,331381,0.1282906,0.1704165,0.1780625,0.3001558,-274.8995,-962.6143,-656.7953,-1990.804,13.43144,5.595138,6.272002,3.503639,15,15,15,16
4,1,4,2401,1.5,0.2,10,602637,0.111658,0.1551451,0.1414811,0.349262,-358.9642,-985.8103,-637.5225,-2242.727,8.648507,3.694829,4.210711,1.702237,8,10,10,8
1,1,4,2401,0.5,0.2,20,757180,0.150347,0.1464064,0.142344,0.1644,-1367.715,-1095.845,-1053.01,-1288.958,5.148041,0.1874497,0.2723937,0.1982055,2,2,2,2
2,1,4,2401,0.5,0.2,20,95147,0.6357758,0.7023508,0.6699939,0.7942666,-2635.307,-2833.466,-2672.811,-3196.276,6.963552,0.5096471,0.5717034,0.4651976,5,6,6,5
3,1,4,2401,0.5,0.2,20,203923,0.3862852,0.4093899,0.4013282,0.4806892,-2109.679,-2220.605,-2126.776,-2450.704,9.257502,0.6596568,0.8772135,0.9470155,9,8,9,9
4,1,4,2401,0.5,0.2,20,518767,0.3289787,0.3439136,0.3321263,0.3985092,-1960.912,-2044.648,-1967.079,-2298.741,9.508114,0.8840549,0.914475,0.9028027,9,9,9,9
1,1,4,2401,1.5,0.2,20,652869,0.07544651,0.0831491,0.07872748,0.14719,-184.0884,-335.8215,-108.3157,-1447.115,5.118325,2.316628,2.827208,1.405503,2,2,2,2
2,1,4,2401,1.5,0.2,20,12866,0.2855088,0.3411118,0.3300632,0.4282607,-652.5306,-1464.868,-932.7337,-2569.565,7.137053,6.987773,11.3048,3.476905,5,6,8,5
3,1,4,2401,1.5,0.2,20,717268,0.1864372,0.2422723,0.2253853,0.4204828,-482.9387,-1144.492,-746.3696,-2380.5,8.530608,9.070488,14.12448,4.91313,7,8,10,7
4,1,4,2401,1.5,0.2,20,978774,0.1406721,0.1721664,0.1596821,0.3411282,-396.9123,-999.8721,-588.0806,-2176.035,9.944894,11.36558,12.57087,6.565288,9,10,9,9
1,1,4,2401,0.5,0.2,40,824061,0.1541537,0.1473444,0.1446966,0.1605089,-1420.592,-1104.267,-1073.713,-1235.679,5.64282,0.4550714,0.5165694,0.4978688,2,2,2,2
2,1,4,2401,0.5,0.2,40,975668,0.5645958,0.5964909,0.5697908,0.6829694,-2534.057,-2681.33,-2543.398,-3066.934,8.390201,1.14167,1.505047,1.26101,5,5,6,5
3,1,4,2401,0.5,0.2,40,528725,0.3643011,0.3794713,0.3748751,0.4230165,-2034.907,-2115.212,-2047.595,-2428.325,12.10096,2.583124,2.615012,3.077351,12,12,11,12
4,1,4,2401,0.5,0.2,40,10353,0.3252169,0.3430645,0.324117,0.3950022,-1937.025,-2042.976,-1933.042,-2287.562,9.885274,2.066142,2.148964,2.397516,9,9,9,9
1,1,4,2401,1.5,0.2,40,850311,0.07743873,0.0866251,0.0780447,0.1362932,-194.9523,-355.487,-55.70426,-1222.727,5.525633,7.178133,7.989853,5.054539,2,2,2,2
2,1,4,2401,1.5,0.2,40,887081,0.315838,0.3571345,0.3292316,0.4152902,-714.7071,-1519.058,-865.6535,-2406.635,7.900538,21.54461,33.60625,11.80171,5,6,8,5
3,1,4,2401,1.5,0.2,40,417309,0.1532624,0.1822795,0.185537,0.2826954,-382.2344,-967.3255,-517.579,-2043.884,9.209325,31.5717,33.34104,21.26389,8,9,8,9
4,1,4,2401,1.5,0.2,40,246801,0.126842,0.1460043,0.1383077,0.2461341,-342.4213,-799.1716,-446.3578,-1705.525,8.776196,27.47731,33.36856,16.27213,7,8,8,7
1,1,4,2401,0.5,0.2,1,492657,0.1592437,0.1620046,0.1664894,0.1665286,-1490.874,-1215.814,-1254.587,-1254.375,5.195359,0.07181478,0.1115909,0.04546547,2,2,2,2
2,1,4,2401,0.5,0.2,1,27210,0.6298546,0.7730875,0.8216371,0.8215785,-2637.085,-2984.861,-3171.24,-3173.05,7.540523,0.1171682,0.1896248,0.09837866,5,4,4,4
3,1,4,2401,0.5,0.2,1,108399,0.4216037,0.4851987,0.5129452,0.5142905,-2166.265,-2407.783,-2558.992,-2559.29,10.56437,0.310111,0.5253282,0.3780141,10,10,11,11
4,1,4,2401,0.5,0.2,1,616503,0.324911,0.3783808,0.4164987,0.4178919,-1939.789,-2156.321,-2318.954,-2321.202,9.311856,0.2640543,0.3388045,0.1951737,9,9,8,8
1,1,4,2401,1.5,0.2,1,772194,0.08014315,0.1347335,0.1765344,0.1765683,-241.2099,-961.2514,-1326.941,-1463.022,5.379862,0.0730629,0.08932137,0.04921532,2,2,2,2
2,1,4,2401,1.5,0.2,1,763432,0.2970695,0.4800218,0.6306279,0.6118003,-621.157,-2114.528,-2886.851,-2847.65,7.319155,0.1842763,0.1848447,0.1090422,5,5,4,4
3,1,4,2401,1.5,0.2,1,550955,0.1975827,0.4078347,0.6570811,0.6272541,-511.0532,-1914.579,-2928.787,-2877.558,8.981556,0.2566862,0.2752743,0.1714058,7,7,6,6
4,1,4,2401,1.5,0.2,1,912813,0.1247881,0.2586436,0.3925399,0.3998238,-307.3907,-1559.132,-2184.143,-2210.706,9.498037,0.2986515,0.3594494,0.2094839,8,8,8,8
1,1,4,2401,0.5,0.2,3,299822,0.1545806,0.1541738,0.1546819,0.1635095,-1433.465,-1162.586,-1161.431,-1232.988,5.511486,0.07413077,0.1364589,0.06223679,2,2,2,2
2,1,4,2401,0.5,0.2,3,629645,0.5908068,0.7429317,0.8038773,0.8279493,-2560.778,-2912.656,-2950.86,-3224.355,7.356846,0.1805177,0.1851254,0.1147842,5,5,4,4
3,1,4,2401,0.5,0.2,3,141911,0.3685347,0.3866475,0.4074639,0.4390293,-2037.707,-2147.371,-2198.951,-2340.136,13.91144,0.5246983,0.9102576,0.4719865,16,17,17,18
4,1,4,2401,0.5,0.2,3,757651,0.3065563,0.3438914,0.3553806,0.4088199,-1875.247,-2054.53,-2089.717,-2308.636,9.333849,0.2673357,0.3229616,0.2037911,8,9,8,8
1,1,4,2401,1.5,0.2,3,497429,0.07597883,0.1064169,0.1213358,0.173465,-189.6145,-681.4125,-765.1675,-1405.946,5.017866,0.1360648,0.172085,0.09757853,2,2,2,2
2,1,4,2401,1.5,0.2,3,17972,0.3012654,0.4782491,0.6219931,0.6412992,-676.1661,-1988.539,-2228.769,-3001.944,6.877352,0.4038844,0.3693306,0.2410054,5,6,5,5
3,1,4,2401,1.5,0.2,3,132379,0.2018171,0.3376473,0.4769724,0.5764474,-484.6284,-1666.102,-1930.591,-2826.137,8.327048,0.5387325,0.5925272,0.3412583,7,8,8,8
4,1,4,2401,1.5,0.2,3,975108,0.122147,0.2062709,0.2596063,0.3451018,-332.8782,-1318.342,-1505.352,-2307.32,8.881912,0.6071892,0.6630616,0.3369832,8,9,9,8
1,1,4,2401,0.5,0.2,5,45973,0.1508579,0.1485275,0.1482572,0.1555013,-1375.387,-1114.451,-1107.904,-1181.412,5.194455,0.06764174,0.09632564,0.05267215,2,2,2,2
2,1,4,2401,0.5,0.2,5,978096,0.6131957,0.6693217,0.6712207,0.7280478,-2593.488,-2809.723,-2745.99,-3029.87,6.760989,0.1525304,0.2203453,0.107177,5,5,5,4
3,1,4,2401,0.5,0.2,5,270357,0.4280902,0.4601157,0.4746495,0.5349423,-2199.674,-2355.415,-2341.544,-2617.833,9.080479,0.3169799,0.4079001,0.290148,8,8,8,8
4,1,4,2401,0.5,0.2,5,268904,0.3079539,0.3379919,0.3350806,0.3962163,-1904.31,-2045.073,-2014.513,-2252.394,8.691998,0.3267934,0.4225259,0.2557707,8,9,9,8
1,1,4,2401,1.5,0.2,5,769923,0.07966007,0.1005851,0.0994918,0.1561219,-258.4586,-576.4371,-493.1845,-1254.466,5.009088,0.2621591,0.279072,0.1493037,2,2,2,2
2,1,4,2401,1.5,0.2,5,274806,0.2595952,0.4154283,0.5036155,0.7420426,-618.6106,-1768.48,-1665.25,-3271.43,7.581623,0.7676268,0.8066607,0.310555,5,6,6,4
3,1,4,2401,1.5,0.2,5,948332,0.1073986,0.1548446,0.1652135,0.2656751,-116.0136,-857.2902,-750.8776,-2071.526,16.40354,2.48454,3.001785,1.677074,17,18,19,21
4,1,4,2401,1.5,0.2,5,117986,0.1240065,0.1895193,0.2008792,0.4312752,-333.3474,-1180.15,-1076.651,-2396.706,9.240418,1.143749,1.471534,0.5265937,8,9,10,7
1,1,4,2401,0.5,0.2,10,852687,0.1536928,0.1494808,0.1449651,0.1666581,-1418.753,-1119.082,-1076.341,-1281.526,5.098272,0.101615,0.1347277,0.07910419,2,2,2,2
2,1,4,2401,0.5,0.2,10,590996,0.6080774,0.6499631,0.6412522,0.7502084,-2617.695,-2776.022,-2661.361,-3055.552,7.268913,0.2916205,0.2887456,0.1773107,5,5,5,4
3,1,4,2401,0.5,0.2,10,737647,0.3643492,0.3777592,0.3731948,0.4420306,-2047.853,-2118.054,-2068.689,-2385.884,12.01831,0.669241,0.7687273,0.6858828,13,13,13,14
4,1,4,2401,0.5,0.2,10,651541,0.2988413,0.3244597,0.3070959,0.3908823,-1850.293,-1976.37,-1883.657,-2231.561,9.556788,0.4187527,0.5704508,0.3704479,9,9,9,9
1,1,4,2401,1.5,0.2,10,422108,0.07776323,0.08916192,0.08164078,0.1528681,-208.3002,-411.8145,-178.2446,-1307.233,5.156779,0.7385073,0.8344212,0.3990226,2,2,2,2
2,1,4,2401,1.5,0.2,10,18048,0.2583149,0.3613746,0.3997257,0.5742053,-623.2534,-1574.516,-1194.792,-3172.944,7.265314,2.349902,3.035615,1.076902,5,6,7,5
3,1,4,2401,1.5,0.2,10,330744,0.1592172,0.2277008,0.2125554,0.443989,-378.5328,-1155.701,-769.796,-2491.042,8.306347,3.072746,3.921139,1.760748,7,8,9,8
4,1,4,2401,1.5,0.2,10,459281,0.1208862,0.1666199,0.1701875,0.3476865,-313.526,-1021.792,-691.1381,-2388.081,10.17962,3.162496,4.228431,1.458656,8,8,10,7
1,1,4,2401,0.5,0.2,20,534708,0.1516473,0.1474638,0.1441362,0.1599807,-1393.94,-1104.822,-1074.572,-1228.818,5.945573,0.1709499,0.20224,0.2529788,2,2,2,2
2,1,4,2401,0.5,0.2,20,478678,0.6169294,0.6344883,0.6248554,0.7122528,-2598.862,-2749.528,-2619.167,-3102.735,7.001399,0.4391878,0.5314147,0.3769307,5,5,5,4
3,1,4,2401,0.5,0.2,20,670094,0.4027369,0.4161804,0.4117962,0.4754655,-2115.963,-2226.014,-2132.747,-2545.771,9.2132,1.017216,0.9098976,0.8164275,8,9,8,9
4,1,4,2401,0.5,0.2,20,436832,0.3033669,0.3220541,0.3078575,0.391918,-1871.865,-1957.399,-1887.019,-2242.765,9.81451,0.7433107,0.8290634,0.8324795,9,9,9,9
1,1,4,2401,1.5,0.2,20,578500,0.07699709,0.08762973,0.07958441,0.1495685,-217.1045,-372.7286,-95.58163,-1480.642,5.100016,2.454156,2.824378,1.365283,2,2,2,2
2,1,4,2401,1.5,0.2,20,105560,0.2907753,0.3715395,0.3231676,0.4885114,-646.3346,-1589.779,-976.2872,-2704.587,6.959281,6.850414,11.29087,3.495331,5,6,8,5
3,1,4,2401,1.5,0.2,20,947859,0.1290517,0.1575794,0.1678823,0.2507921,-282.016,-854.9196,-514.3206,-1818.383,14.11273,15.75246,18.53616,11.00389,13,13,13,15
4,1,4,2401,1.5,0.2,20,815389,0.1238355,0.1542717,0.1443245,0.3179032,-349.3546,-907.7123,-560.739,-2182.241,8.930656,11.02358,13.7483,5.576864,8,9,9,8
1,1,4,2401,0.5,0.2,40,238780,0.1539091,0.1500729,0.146887,0.1665749,-1421.015,-1122.532,-1091.73,-1327.29,5.736945,0.4629915,0.4798288,0.5054734,2,2,2,2
2,1,4,2401,0.5,0.2,40,501699,0.6724139,0.7078927,0.673806,0.76483,-2688.385,-2841.886,-2697.599,-3155.444,8.023799,1.130169,1.441064,1.280213,5,5,6,5
3,1,4,2401,0.5,0.2,40,622690,0.4121754,0.4401214,0.4212776,0.4888843,-2122.531,-2257.614,-2135.62,-2538.105,9.404003,1.836701,1.901361,2.003767,8,8,8,8
4,1,4,2401,0.5,0.2,40,16833,0.3463231,0.3646181,0.3559334,0.4077877,-2021.356,-2121.766,-2037.847,-2305.29,9.39415,1.836539,1.898208,1.967775,8,8,8,8
1,1,4,2401,1.5,0.2,40,936943,0.07877781,0.08406329,0.07580675,0.1318967,-228.297,-332.7015,-47.52489,-1043.46,5.445897,6.784679,8.018168,4.671029,2,2,2,2
2,1,4,2401,1.5,0.2,40,814063,0.26019,0.3050951,0.2698042,0.3711389,-646.9791,-1402.362,-777.0526,-2375.306,7.635592,21.1028,24.45816,11.85222,5,6,6,5
3,1,4,2401,1.5,0.2,40,973260,0.1780417,0.2069949,0.2067424,0.3447992,-499.7599,-1088.422,-623.4361,-2254.004,9.193133,27.93867,37.67623,18.29958,7,8,9,8
4,1,4,2401,1.5,0.2,40,291738,0.1250761,0.1528277,0.1368149,0.2652554,-369.3019,-892.3151,-454.6032,-1966.949,8.812396,28.03191,33.33896,18.47567,8,8,8,8
1,1,4,2401,0.5,0.2,1,498489,0.1603792,0.1691798,0.1772071,0.177237,-1517.271,-1275.939,-1331.787,-1332.898,4.921195,0.06528258,0.1307862,0.0400703,2,2,2,2
2,1,4,2401,0.5,0.2,1,561189,0.5947024,0.7400839,0.7976684,0.7959418,-2566.7,-2947.565,-3135.553,-3133.606,7.136241,0.1335092,0.1776993,0.1020563,5,4,4,4
3,1,4,2401,0.5,0.2,1,285260,0.3765942,0.4167329,0.446491,0.4465832,-2038.679,-2223.664,-2354.551,-2362.795,13.40991,0.3727381,0.612318,0.3238032,15,15,15,15
4,1,4,2401,0.5,0.2,1,852372,0.3002252,0.3478395,0.3683853,0.3635394,-1885.828,-2087.547,-2168.478,-2154.443,8.624563,0.2220821,0.3309438,0.1697471,8,8,8,8
1,1,4,2401,1.5,0.2,1,71530,0.07566863,0.1290142,0.1795603,0.1779393,-168.9951,-910.9588,-1348.737,-1401.309,4.988591,0.07619596,0.1000748,0.04662943,2,2,2,2
2,1,4,2401,1.5,0.2,1,491022,0.3122697,0.7242043,1.556313,1.495214,-691.8667,-2429.745,-4265.078,-4349.691,7.017812,0.1692955,0.1817555,0.1259222,5,5,4,5
3,1,4,2401,1.5,0.2,1,679355,0.1554821,0.3111494,0.4046086,0.3973355,-415.4629,-1738.846,-2351.961,-2327.054,8.317387,0.2582219,0.3693051,0.2127683,7,7,8,8
4,1,4,2401,1.5,0.2,1,834003,0.1218673,0.2352822,0.351615,0.3354646,-349.3084,-1445.97,-2103.465,-2041.603,8.730212,0.262193,0.3134899,0.1974382,8,8,8,8
1,1,4,2401,0.5,0.2,3,468438,0.1552987,0.155004,0.1590129,0.170104,-1445.143,-1167.247,-1198.098,-1310.618,4.982175,0.07384348,0.09003925,0.04643226,2,2,2,2
2,1,4,2401,0.5,0.2,3,512480,0.6287115,0.7152133,0.7547601,0.7899953,-2617.586,-2904.978,-2938.426,-3115.831,6.914118,0.1343925,0.1621008,0.0911243,5,5,4,4
3,1,4,2401,0.5,0.2,3,234125,0.4219689,0.4929691,0.5216148,0.5715189,-2168.764,-2425.369,-2448.563,-2670.066,11.75678,0.3077104,0.4613042,0.2769561,11,12,12,12
4,1,4,2401,0.5,0.2,3,996125,0.3050043,0.3308514,0.3421858,0.3568609,-1884.921,-2023.543,-2048.006,-2122.15,9.083497,0.2341402,0.3138132,0.1853979,8,8,8,8
1,1,4,2401,1.5,0.2,3,364278,0.0794234,0.1115121,0.1264541,0.1605887,-206.221,-701.0874,-806.2286,-1212.575,5.163212,0.1482301,0.2015965,0.1189048,2,2,2,2
2,1,4,2401,1.5,0.2,3,575721,0.2870592,0.480472,0.6252674,0.7070649,-575.276,-1928.456,-2111.677,-2986.909,7.105223,0.4359498,0.6670742,0.21262,5,6,5,5
3,1,4,2401,1.5,0.2,3,507129,0.2063256,0.3823764,0.5179309,0.6480968,-549.4512,-1762.092,-2046.927,-3167.075,8.283602,0.558181,0.5909634,0.2584908,7,8,8,6
4,1,4,2401,1.5,0.2,3,306260,0.1230803,0.2051764,0.262255,0.36103,-340.8546,-1296.983,-1460.156,-2157.562,8.242414,0.5652947,0.6382174,0.3938389,7,8,8,8
1,1,4,2401,0.5,0.2,5,540072,0.1549458,0.1525371,0.1535565,0.1656843,-1441.614,-1147.287,-1154.207,-1249.791,5.410384,0.0685308,0.09868526,0.0886426,2,2,2,2
2,1,4,2401,0.5,0.2,5,972552,0.6041123,0.6593042,0.6920201,0.7518788,-2565.481,-2798.604,-2776.754,-3090.059,7.38372,0.1620975,0.2226412,0.1318614,5,5,5,5
3,1,4,2401,0.5,0.2,5,90265,0.376679,0.4120249,0.4205335,0.4663037,-2064.977,-2197.753,-2211.93,-2415.665,12.80712,0.5033746,0.7284405,0.3951054,14,15,15,15
4,1,4,2401,0.5,0.2,5,586317,0.3171091,0.3333251,0.3351677,0.3826305,-1937.721,-2018.297,-2025.343,-2212.786,8.866937,0.2675478,0.3604901,0.2114208,8,8,8,8
1,1,4,2401,1.5,0.2,5,217578,0.07987766,0.09644981,0.09908222,0.1583923,-208.7975,-517.5482,-469.2423,-1298.195,4.882833,0.2652531,0.3268244,0.1446989,2,2,2,2
2,1,4,2401,1.5,0.2,5,68807,0.2681859,0.4167131,0.5128614,0.5970953,-632.4457,-1741.552,-1696.424,-2799.28,7.210268,0.8109577,0.691946,0.3842781,5,6,5,5
3,1,4,2401,1.5,0.2,5,98388,0.1801912,0.2442959,0.2614262,0.3732156,-463.1603,-1358.169,-1245.239,-2400.47,9.386056,1.036376,1.376366,0.5768259,7,8,9,7
4,1,4,2401,1.5,0.2,5,801384,0.1326363,0.1920372,0.2052051,0.3998766,-380.5327,-1197.085,-1083.323,-2282.346,10.3833,1.265688,1.298736,0.6727316,8,9,9,8
1,1,4,2401,0.5,0.2,10,577730,0.1516139,0.1492125,0.1470367,0.1634685,-1392.519,-1120.643,-1099.646,-1265.047,5.009755,0.09312105,0.1211529,0.07981014,2,2,2,2
