Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
3,1,2,2500,0.5,0.05,10,772643,0.3214399,0.337776,0.3276407,0.472135,-1816.206,-1918.002,-1837.277,-2600.651,9.453694,0.3894322,0.5617588,0.4795866,8,8,9,10
4,1,2,2500,0.5,0.05,10,375919,0.2418721,0.2540165,0.2460859,0.3517739,-1592.774,-1682.036,-1606.325,-2189.108,9.652096,0.4357975,0.6499512,0.3895583,8,9,9,8
1,1,2,2500,1.5,0.05,10,959291,0.02779394,0.03283439,0.0305194,0.08962989,1669.333,1207.953,1472.984,-566.3514,5.304817,0.7696967,0.8619163,0.5149851,2,2,2,2
2,1,2,2500,1.5,0.05,10,349761,0.2340879,0.2681079,0.3188682,0.5922256,934.1847,89.48221,457.497,-2837.386,8.072882,2.400606,2.489979,1.144396,5,6,6,5
3,1,2,2500,1.5,0.05,10,403403,0.1180402,0.1351401,0.1494775,0.4554381,1161.385,398.1754,761.5305,-2449.198,9.297506,3.125665,3.573424,2.315602,7,8,9,7
4,1,2,2500,1.5,0.05,10,386899,0.08045065,0.09820502,0.09843419,0.4051725,1164.75,477.8466,796.6443,-2415.72,9.328639,3.386248,4.052382,1.844252,8,9,10,8
1,1,2,2500,0.5,0.05,20,690892,0.06914719,0.06997183,0.06914028,0.08175848,-210.1536,-225.7458,-210.1274,-445.749,5.084128,0.2196894,0.2477899,0.2071927,2,2,2,2
2,1,2,2500,0.5,0.05,20,165049,0.5658918,0.5840689,0.5640516,0.7846152,-2279.403,-2445.176,-2288.877,-3226.677,7.933418,0.5109019,0.7086637,0.4102857,5,5,6,4
3,1,2,2500,0.5,0.05,20,917183,0.3290131,0.3441468,0.3312831,0.4782903,-1825.926,-1923.556,-1829.078,-2609.254,9.610102,0.8186703,0.9144306,0.8296475,8,8,8,8
4,1,2,2500,0.5,0.05,20,206059,0.2475823,0.2587969,0.2478168,0.3716357,-1604.169,-1704.471,-1606.702,-2256.529,9.42115,0.839618,0.9774804,0.8471308,8,9,8,8
1,1,2,2500,1.5,0.05,20,121051,0.03170669,0.03622367,0.0320376,0.09123897,1553.27,1114.603,1514.199,-707.6649,4.513404,2.679244,2.814165,1.404604,2,2,2,2
2,1,2,2500,1.5,0.05,20,304565,0.282412,0.3005028,0.3399356,0.7337303,939.018,95.33803,730.4465,-3217.748,9.076779,7.747997,10.27015,4.010847,5,6,7,5
3,1,2,2500,1.5,0.05,20,339874,0.132639,0.15048,0.1460967,0.3773357,1073.926,398.0918,933.9149,-2299.511,8.759818,9.646668,16.23941,5.85862,7,8,10,8
4,1,2,2500,1.5,0.05,20,901977,0.07573118,0.08615219,0.0800607,0.3205131,1223.277,576.077,1116.697,-2097.724,10.09416,11.03535,13.48551,5.756304,8,9,9,8
1,1,2,2500,0.5,0.05,40,572637,0.07675802,0.07831692,0.0767535,0.08928756,-328.1473,-355.7919,-328.0986,-567.6699,5.165837,0.4682822,0.5036848,0.5561552,2,2,2,2
2,1,2,2500,0.5,0.05,40,487680,0.5514667,0.5875521,0.5523794,0.7276206,-2308.477,-2509.705,-2309.154,-3239.222,7.233356,1.211064,1.237871,1.369051,5,5,5,5
3,1,2,2500,0.5,0.05,40,356648,0.3238422,0.3441246,0.3246824,0.4712527,-1825.203,-1944.637,-1826.029,-2622.088,10.52127,2.20741,2.384586,2.584131,9,9,9,10
4,1,2,2500,0.5,0.05,40,718830,0.2597286,0.2705441,0.259725,0.3798622,-1673.423,-1784.503,-1673.492,-2351.417,10.32775,2.171658,2.331419,2.272605,9,9,9,9
1,1,2,2500,1.5,0.05,40,715621,0.02809262,0.03257029,0.02811183,0.08073343,1648.34,1193.694,1643.387,-521.9508,4.937167,7.630045,8.444299,5.375367,2,2,2,2
2,1,2,2500,1.5,0.05,40,521504,0.2104295,0.2417332,0.2163198,0.3190366,921.3763,24.34568,884.6668,-2139.752,7.220518,22.6905,30.98145,12.5745,5,6,7,5
3,1,2,2500,1.5,0.05,40,44507,0.1170437,0.1354135,0.1244399,0.3771265,1143.97,403.525,1125.082,-2363.622,12.39942,43.37427,55.96581,33.01335,13,12,13,13
4,1,2,2500,1.5,0.05,40,526568,0.07431278,0.08397467,0.07536599,0.2520442,1242.405,621.4898,1226.873,-1806.127,10.24413,29.29961,34.01278,21.14636,8,8,8,8
1,1,2,2500,0.5,0.05,60,518517,0.07436633,0.07694836,0.0743687,0.08970424,-288.6275,-331.0585,-288.6584,-615.6519,5.238381,0.9535377,1.019675,1.033057,2,2,2,2
2,1,2,2500,0.5,0.05,60,771209,0.5389623,0.5666022,0.538995,0.6706746,-2296.764,-2519.435,-2297.162,-3076.234,7.197221,2.316529,2.538019,2.613667,5,5,5,5
3,1,2,2500,0.5,0.05,60,673521,0.2797722,0.2937099,0.2802588,0.3831427,-1654.865,-1773.011,-1655.414,-2336.844,9.862962,4.464515,4.257388,5.039809,9,9,9,10
4,1,2,2500,0.5,0.05,60,517077,0.2477235,0.259513,0.2477185,0.3395978,-1639.853,-1751.586,-1639.704,-2210.958,10.46441,4.351814,4.600242,4.979685,9,9,9,9
1,1,2,2500,1.5,0.05,60,939952,0.03047423,0.0361396,0.03044935,0.07905012,1585.279,1051.06,1586.823,-546.57,5.323457,13.77006,18.53715,11.42967,2,2,2,2
2,1,2,2500,1.5,0.05,60,528660,0.223454,0.250552,0.2298335,0.3126763,912.159,-18.76848,899.6298,-2083.236,7.239484,36.06932,55.7304,27.05456,5,5,6,5
3,1,2,2500,1.5,0.05,60,222668,0.1285087,0.1402905,0.1308635,0.2617922,1105.917,378.2619,1096.43,-1803.473,8.77589,58.59583,71.49447,38.45541,7,8,8,7
4,1,2,2500,1.5,0.05,60,121068,0.07343109,0.08446466,0.07350802,0.2244356,1196.62,506.9706,1197.153,-1675.227,9.980138,68.6897,81.0835,48.24882,9,9,9,9
1,1,2,2500,0.5,0.05,1,797549,0.07667511,0.08495519,0.09154232,0.09124534,-333.991,-464.4735,-558.6842,-555.4746,5.182064,0.08571696,0.1614239,0.07329226,2,2,2,2
2,1,2,2500,0.5,0.05,1,287684,0.5226323,0.6402434,0.8253808,0.8235999,-2250.935,-2762.044,-3307.802,-3315.412,6.686826,0.1419702,0.2149584,0.09896302,5,4,4,4
3,1,2,2500,0.5,0.05,1,38450,0.2917878,0.3693036,0.4777398,0.4776917,-1718.724,-2102.198,-2530.988,-2535.911,11.10843,0.3415067,0.4855502,0.2899735,11,11,11,11
4,1,2,2500,0.5,0.05,1,855855,0.238795,0.3001585,0.3803418,0.3789319,-1583.207,-1923.98,-2302.525,-2299.59,9.540537,0.2565651,0.346698,0.2106457,8,8,8,8
1,1,2,2500,1.5,0.05,1,508643,0.02827516,0.05636905,0.08891141,0.08866335,1652.837,179.7486,-522.5092,-528.3721,5.140559,0.06885457,0.1162195,0.07204413,2,2,2,2
2,1,2,2500,1.5,0.05,1,482201,0.2364668,0.3968926,0.7156306,0.6575082,935.8251,-1156.525,-3137.661,-3038.286,6.890967,0.1927831,0.2063107,0.1186988,5,5,4,4
3,1,2,2500,1.5,0.05,1,311380,0.09023301,0.1794635,0.3877268,0.3842274,1185.202,-752.0481,-2303.098,-2294.571,9.380673,0.2605062,0.3692284,0.3564074,8,7,8,8
4,1,2,2500,1.5,0.05,1,449465,0.07605704,0.1584462,0.3879621,0.3839275,1256.583,-602.89,-2320.607,-2304.71,9.70314,0.2937138,0.4448068,0.2372744,8,8,8,8
1,1,2,2500,0.5,0.05,3,714611,0.08066376,0.08315485,0.08538881,0.09319849,-393.4021,-430.3181,-463.793,-584.9618,5.210177,0.07852554,0.1162698,0.06212831,2,2,2,2
2,1,2,2500,0.5,0.05,3,435232,0.5430646,0.6178004,0.7412655,0.8549847,-2299.868,-2554.803,-2757.868,-3376.074,7.169631,0.1954205,0.2783165,0.1511912,5,5,5,5
3,1,2,2500,0.5,0.05,3,841405,0.2699545,0.2901906,0.313322,0.3865102,-1664.974,-1827.476,-1918.384,-2316.305,11.2247,0.3162472,0.5353014,0.3226538,10,9,10,10
4,1,2,2500,0.5,0.05,3,246235,0.2523777,0.2725587,0.2959829,0.3797716,-1669.266,-1817.814,-1905.293,-2334.886,9.384704,0.3254292,0.4593978,0.4248524,8,9,9,8
1,1,2,2500,1.5,0.05,3,302909,0.02927717,0.03952869,0.05388384,0.0944316,1607.33,789.8515,406.2908,-619.1009,5.009854,0.1406441,0.1781194,0.1006413,2,2,2,2
2,1,2,2500,1.5,0.05,3,822423,0.2453537,0.3001859,0.5404845,0.6306452,935.7454,-540.832,-1260.648,-3004.061,7.442894,0.3760412,0.436764,0.2606461,5,5,5,5
3,1,2,2500,1.5,0.05,3,565233,0.1474625,0.2128548,0.395984,0.6279965,1073.925,-359.033,-998.5724,-2932.209,9.012018,0.5732367,0.7882986,0.3543453,7,8,9,7
4,1,2,2500,1.5,0.05,3,598234,0.0809282,0.1122697,0.1844112,0.357896,1182.956,-46.09901,-579.4649,-2225.814,9.436771,0.8103402,0.8477023,0.392153,8,10,9,8
1,1,2,2500,0.5,0.05,5,692748,0.07609379,0.07672295,0.07627842,0.08983698,-321.0297,-337.4276,-323.2177,-539.9542,5.062261,0.08570957,0.1122754,0.06303573,2,2,2,2
2,1,2,2500,0.5,0.05,5,154377,0.5440888,0.5772917,0.6260925,0.7850476,-2242.034,-2448.831,-2428.231,-3243.965,6.871907,0.1881688,0.2786694,0.142415,5,5,5,4
3,1,2,2500,0.5,0.05,5,900344,0.3384771,0.3688477,0.3765563,0.5439154,-1863.73,-2009.413,-1977.495,-2724.194,9.984175,0.3188233,0.4540029,0.278039,8,8,8,8
4,1,2,2500,0.5,0.05,5,53472,0.2683283,0.2806221,0.283378,0.4100723,-1711.414,-1808.227,-1795.388,-2440.934,9.387128,0.3456771,0.4432659,0.2923894,8,9,9,8
1,1,2,2500,1.5,0.05,5,384737,0.02837564,0.03544652,0.03301597,0.08849902,1617.149,988.1844,1189.505,-549.1994,5.410251,0.2961066,0.3900855,0.170043,2,2,2,2
2,1,2,2500,1.5,0.05,5,248947,0.2753883,0.3581911,0.503113,0.8415595,967.3586,-295.1085,-421.1597,-3352.269,7.668536,0.7981288,0.8398883,0.4714887,5,6,6,5
3,1,2,2500,1.5,0.05,5,335732,0.1158167,0.1448093,0.172718,0.3788058,1095.942,138.3664,152.9199,-2353.672,8.958243,1.140789,1.238019,0.5768771,7,8,9,7
4,1,2,2500,1.5,0.05,5,44478,0.07452082,0.09825449,0.102819,0.3475994,1209.264,271.4529,380.0307,-2149.105,9.739538,1.20268,1.357041,0.6435156,8,9,10,8
1,1,2,2500,0.5,0.05,10,444780,0.0788439,0.08017885,0.07897819,0.09316269,-355.1897,-380.0758,-357.7854,-591.1473,4.959185,0.09490299,0.1472309,0.09520888,2,2,2,2
2,1,2,2500,0.5,0.05,10,500424,0.5610083,0.5820782,0.583382,0.8016214,-2306.288,-2450.966,-2351.728,-3277.502,7.922418,0.3292389,0.4996178,0.2924089,5,5,6,4
3,1,2,2500,0.5,0.05,10,427834,0.3006636,0.3160494,0.3077548,0.431702,-1746.771,-1858.911,-1764.889,-2401.416,11.61868,0.4279177,0.6061282,0.4391539,8,8,8,9
4,1,2,2500,0.5,0.05,10,44312,0.2437316,0.2551856,0.2458737,0.3612518,-1621.601,-1684.914,-1627.931,-2291.09,10.76957,0.4722552,0.6805265,0.39117,8,8,8,8
1,1,2,2500,1.5,0.05,10,502986,0.0279184,0.03186223,0.03134748,0.08629608,1620.396,1215.459,1437.389,-494.4295,4.934903,0.8404469,0.9146903,0.4626007,2,2,2,2
2,1,2,2500,1.5,0.05,10,582998,0.2750362,0.3135225,0.3500566,0.7075315,918.5039,100.6265,381.4436,-3164.777,8.74,2.297912,2.82003,1.337516,5,6,7,5
3,1,2,2500,1.5,0.05,10,842411,0.1333749,0.1554595,0.1714285,0.4693819,1140.723,406.1992,744.083,-2564.596,9.540759,3.053656,4.192603,1.794899,8,8,10,8
4,1,2,2500,1.5,0.05,10,293745,0.06600768,0.07996745,0.07768022,0.315934,1219.54,586.8297,945.87,-2077.029,9.497507,3.703765,3.984912,1.745207,8,10,10,8
1,1,2,2500,0.5,0.05,20,659479,0.0766656,0.07760452,0.07668895,0.09197231,-321.7909,-342.4587,-322.2932,-599.2692,5.290849,0.1807988,0.2300825,0.2061801,2,2,2,2
2,1,2,2500,0.5,0.05,20,833286,0.5296216,0.5629558,0.5414463,0.755451,-2230.126,-2397.902,-2242.661,-3227.17,7.725271,0.4579272,0.6203442,0.4988735,5,5,6,5
3,1,2,2500,0.5,0.05,20,236735,0.3316856,0.3498942,0.3324932,0.4924221,-1847.863,-1959.78,-1847.548,-2655.023,9.15417,0.7365117,0.8396051,0.7652607,7,8,8,8
4,1,2,2500,0.5,0.05,20,580173,0.2446905,0.2575343,0.2452748,0.3924606,-1634.232,-1744.108,-1634.551,-2380.766,11.50437,0.8617916,1.042551,0.9173954,9,9,9,9
1,1,2,2500,1.5,0.05,20,970039,0.02844938,0.0329527,0.02963033,0.09045162,1638.193,1225.384,1583.699,-643.4707,4.849624,2.374118,2.962998,1.478049,2,2,2,2
2,1,2,2500,1.5,0.05,20,615193,0.2777992,0.2908259,0.2974059,0.4867663,940.7704,117.2736,780.6075,-2571.41,7.098485,7.325603,8.724219,3.691444,5,6,6,5
3,1,2,2500,1.5,0.05,20,526597,0.1124849,0.1252042,0.1232325,0.446687,1051.967,450.7025,958.8138,-2520.284,9.543257,9.795197,14.29047,4.70219,8,8,10,6
4,1,2,2500,1.5,0.05,20,846234,0.06961457,0.08143673,0.07380301,0.3309178,1204.932,577.5984,1123.896,-2179.064,11.01682,11.70699,13.53686,5.730549,8,9,9,8
1,1,2,2500,0.5,0.05,40,67014,0.07336856,0.07499398,0.07336351,0.08541951,-274.6997,-305.3932,-274.6113,-509.6303,5.290761,0.5366876,0.5680153,0.5791323,2,2,2,2
2,1,2,2500,0.5,0.05,40,477748,0.5863644,0.606808,0.5855213,0.7762418,-2351.527,-2580.699,-2353.184,-3235.428,7.628206,1.199999,1.254557,1.410487,5,5,5,5
3,1,2,2500,0.5,0.05,40,77664,0.3233811,0.3405565,0.323441,0.437098,-1845.008,-1959.791,-1844.918,-2493.529,10.3627,2.346196,2.430609,2.57171,9,9,9,9
4,1,2,2500,0.5,0.05,40,838656,0.2567078,0.2673226,0.2567779,0.3677902,-1659.713,-1770.613,-1659.72,-2434.265,10.30154,2.075239,1.975437,2.278962,8,9,8,8
1,1,2,2500,1.5,0.05,40,875247,0.02942679,0.03422181,0.02950851,0.08119612,1552.157,1099.68,1551.092,-453.2487,5.743061,6.992686,9.209359,5.032293,2,2,2,2
2,1,2,2500,1.5,0.05,40,553337,0.2419276,0.2574486,0.2628763,0.4473492,949.9007,149.5836,904.4078,-2544.015,7.603354,21.24967,30.45732,12.4956,5,6,7,5
3,1,2,2500,1.5,0.05,40,750439,0.1127543,0.1260528,0.1155577,0.3318665,1122.364,471.6965,1097.53,-2147.696,8.864887,29.35446,33.82228,17.97001,7,8,8,7
4,1,2,2500,1.5,0.05,40,431871,0.0778219,0.09674053,0.08046935,0.2774401,1201.812,480.5907,1176.49,-1958.77,9.883359,29.01887,34.63536,21.0387,8,8,8,8
1,1,2,2500,0.5,0.05,60,634825,0.0785388,0.07971936,0.07853918,0.09336967,-357.4479,-382.962,-357.4461,-650.2372,5.041658,0.9612532,1.015799,1.006586,2,2,2,2
2,1,2,2500,0.5,0.05,60,136292,0.5503771,0.5696979,0.5501493,0.682365,-2265.908,-2450.289,-2265.806,-3096.54,8.623334,2.444874,2.48847,2.691813,5,5,5,5
3,1,2,2500,0.5,0.05,60,490972,0.2954982,0.3217179,0.2954377,0.3988101,-1669.043,-1818.463,-1669.165,-2327.946,14.94441,6.8683,6.866066,8.042716,15,14,14,15
4,1,2,2500,0.5,0.05,60,939332,0.2447981,0.2615935,0.2448071,0.3607336,-1618.661,-1757.764,-1618.687,-2288.58,10.38445,4.539718,4.386948,5.059838,9,9,9,9
1,1,2,2500,1.5,0.05,60,957653,0.03034937,0.03584492,0.03030143,0.07629226,1584.123,1039.778,1584.786,-503.4282,5.095319,17.07487,20.46178,10.75855,2,2,2,2
2,1,2,2500,1.5,0.05,60,443938,0.244824,0.2564552,0.2493361,0.3549638,900.4224,-21.37551,886.7604,-2236.838,8.137967,37.71422,54.41164,25.32196,5,5,6,5
3,1,2,2500,1.5,0.05,60,97479,0.1264741,0.13478,0.1254412,0.2523712,1107.369,372.4338,1099.981,-1780.846,11.53827,70.16014,84.5645,48.36391,9,9,9,9
4,1,2,2500,1.5,0.05,60,380806,0.07505252,0.08639917,0.0749879,0.2180254,1226.492,514.5498,1223.477,-1588.521,10.17486,67.74005,78.10161,48.74108,9,9,9,9
1,1,2,2500,0.5,0.05,1,846197,0.07356467,0.08002771,0.09007469,0.09015653,-275.0812,-389.9389,-538.5043,-539.8734,4.573564,0.07176805,0.107965,0.04906917,2,2,2,2
2,1,2,2500,0.5,0.05,1,279840,0.5432194,0.64715,0.7501106,0.7337998,-2282.805,-2729.624,-3191.114,-3155.804,7.361434,0.1297126,0.1990817,0.1375659,5,4,4,5
3,1,2,2500,0.5,0.05,1,930228,0.2895434,0.3477358,0.4562711,0.4560715,-1664.476,-2017.749,-2436.877,-2435.59,10.84219,0.2847009,0.5256879,0.2960162,10,10,12,12
4,1,2,2500,0.5,0.05,1,199669,0.2510664,0.3198928,0.4028868,0.4021281,-1649.674,-2030.21,-2363.921,-2364.611,9.377275,0.2623289,0.3764205,0.2219286,8,8,8,8
1,1,2,2500,1.5,0.05,1,182934,0.02726981,0.05469387,0.09136199,0.09056251,1626.486,196.0623,-556.2046,-583.1765,5.033452,0.07709265,0.1228676,0.05775499,2,2,2,2
2,1,2,2500,1.5,0.05,1,722502,0.2614194,0.4073632,0.942277,0.9284896,923.6437,-1274.92,-3489.022,-3494.788,7.038561,0.2403622,0.2014594,0.1477978,5,5,4,5
3,1,2,2500,1.5,0.05,1,361912,0.1089259,0.2126826,0.4293897,0.4151205,1157.377,-824.4679,-2432.214,-2378.186,8.291103,0.2564802,0.3578846,0.2285416,7,7,8,8
4,1,2,2500,1.5,0.05,1,562997,0.0745417,0.168281,0.4445489,0.4411425,1247.266,-743.506,-2491.367,-2480.135,9.286849,0.3252847,0.3669307,0.2393098,8,8,8,8
1,1,2,2500,0.5,0.05,3,676700,0.07753186,0.08009731,0.08117319,0.0912785,-344.8586,-386.9682,-407.4502,-555.8853,5.195955,0.07189274,0.1463068,0.06671,2,2,2,2
2,1,2,2500,0.5,0.05,3,817081,0.5511457,0.6076117,0.6894227,0.7899526,-2278.691,-2556.841,-2715.64,-3238.404,7.574356,0.1714923,0.2386997,0.1720157,5,5,5,5
3,1,2,2500,0.5,0.05,3,251893,0.305273,0.3305149,0.3807912,0.458297,-1783.241,-1939.683,-2079.171,-2480.544,10.63733,0.3392377,0.5283861,0.3322685,10,11,11,12
4,1,2,2500,0.5,0.05,3,565811,0.2430444,0.2658769,0.2960577,0.3913274,-1627.787,-1783.433,-1896.361,-2315.387,9.096441,0.2527206,0.4217577,0.2376971,8,9,9,8
1,1,2,2500,1.5,0.05,3,78045,0.02563577,0.03565929,0.05232278,0.08666342,1706.211,821.677,424.2931,-511.3256,5.430633,0.1315825,0.1737087,0.1801238,2,2,2,2
2,1,2,2500,1.5,0.05,3,7325,0.2290448,0.3200881,0.6321864,0.8400125,982.5447,-596.0393,-1320.105,-3317.172,6.654173,0.4699457,0.3790076,0.2312102,5,6,5,5
3,1,2,2500,1.5,0.05,3,449272,0.1300213,0.1869999,0.359004,0.5720074,1086.651,-325.7536,-871.3157,-2724.323,9.380871,0.7470098,0.9316621,0.5109148,8,9,8,8
4,1,2,2500,1.5,0.05,3,69422,0.07492652,0.1104085,0.1751497,0.3285119,1211.406,-22.40576,-536.7015,-2108.852,11.99617,0.6586742,0.6723244,0.3740699,8,10,9,8
1,1,2,2500,0.5,0.05,5,457095,0.07424759,0.07598201,0.07453875,0.08904903,-276.774,-312.7417,-283.2839,-530.4359,4.844446,0.070719,0.1189597,0.05834365,2,2,2,2
2,1,2,2500,0.5,0.05,5,307392,0.5567116,0.6094932,0.6701791,0.8898329,-2254.916,-2489.37,-2482.59,-3400.355,8.93345,0.2915456,0.4242027,0.2173913,5,5,5,4
3,1,2,2500,0.5,0.05,5,221824,0.3060288,0.3235559,0.3240878,0.4387821,-1749.801,-1862.639,-1832.49,-2459.894,14.96604,0.5367548,0.8227684,0.7883658,16,16,17,21
4,1,2,2500,0.5,0.05,5,340977,0.2442158,0.2637163,0.2557678,0.3936406,-1630.431,-1739.344,-1692.849,-2332.282,10.71178,0.3489408,0.5390909,0.3641906,9,9,9,9
1,1,2,2500,1.5,0.05,5,229747,0.02753708,0.03374077,0.03221172,0.08919237,1635.484,1017.013,1223.857,-552.6975,4.935401,0.2957268,0.2841852,0.1589856,2,2,2,2
2,1,2,2500,1.5,0.05,5,438709,0.2010701,0.2365065,0.3253503,0.4978822,989.3165,-155.05,-206.2061,-2746.334,8.049553,0.6435809,0.7114029,0.4268751,5,5,5,5
3,1,2,2500,1.5,0.05,5,208954,0.1401604,0.1953418,0.2702612,0.6537483,1049.092,-17.81907,0.6047815,-2928.587,10.48628,1.185835,1.746557,0.8417878,9,9,11,10
4,1,2,2500,1.5,0.05,5,195515,0.08123646,0.1022818,0.1179921,0.3580152,1169.957,208.1497,334.1259,-2190.559,8.436773,1.009066,1.36415,0.611027,7,8,10,7
1,1,2,2500,0.5,0.05,10,324880,0.07627218,0.07684199,0.07643646,0.09134741,-320.769,-333.7358,-323.0745,-580.2249,4.846617,0.09598184,0.1432381,0.09014702,2,2,2,2
2,1,2,2500,0.5,0.05,10,520715,0.5676259,0.593694,0.5960432,0.7947353,-2280.472,-2441.813,-2324.874,-3270.171,7.082437,0.236701,0.3234813,0.1737154,5,5,5,4
3,1,2,2500,0.5,0.05,10,126981,0.2897035,0.3059432,0.2954348,0.4272014,-1733.983,-1847.02,-1743.407,-2399.508,12.62632,0.488138,0.7849951,0.614146,11,10,11,12
4,1,2,2500,0.5,0.05,10,155423,0.2443609,0.25592,0.2478211,0.3853044,-1608.8,-1680.086,-1621.338,-2306.808,11.15238,0.4708183,0.5536075,0.3920455,9,9,9,9
1,1,2,2500,1.5,0.05,10,28389,0.0276151,0.03243676,0.03130894,0.08548781,1660.093,1243.252,1443.069,-525.2551,5.368501,0.740597,0.8047123,0.4464431,2,2,2,2
2,1,2,2500,1.5,0.05,10,768935,0.2142598,0.2432864,0.2964885,0.5283945,1053.971,232.737,562.3909,-2793.688,7.578063,1.823212,2.392573,1.137703,5,5,6,5
3,1,2,2500,1.5,0.05,10,380473,0.1060915,0.1226365,0.1179798,0.3527755,1075.226,397.2168,781.8589,-2250.983,9.644988,3.031867,3.983496,1.747825,8,8,10,8
4,1,2,2500,1.5,0.05,10,561069,0.07645138,0.09166149,0.08874925,0.3884984,1204.871,512.421,923.1072,-2376.735,9.243161,3.929657,3.906235,1.78564,8,10,10,8
1,1,2,2500,0.5,0.05,20,457724,0.07851918,0.0800738,0.07857706,0.09175474,-363.7646,-386.9764,-364.7702,-570.5012,5.098169,0.1811578,0.2147408,0.214808,2,2,2,2
2,1,2,2500,0.5,0.05,20,672644,0.5565519,0.580533,0.5579507,0.7691844,-2327.97,-2496.082,-2332.088,-3247.926,7.399014,0.4878411,0.6425784,0.5661657,5,5,6,5
3,1,2,2500,0.5,0.05,20,160474,0.3079622,0.3244437,0.310213,0.4787252,-1773.24,-1874.69,-1774.688,-2579.014,17.26207,1.529088,1.877149,1.914059,17,17,17,18
4,1,2,2500,0.5,0.05,20,616080,0.2424464,0.2556305,0.2431276,0.358126,-1632.681,-1729.555,-1633.348,-2253.942,9.717352,0.7156131,0.7934456,0.7911701,8,8,8,8
1,1,2,2500,1.5,0.05,20,357695,0.02824237,0.03141906,0.02902849,0.08734595,1610.325,1248.632,1554.354,-608.0621,4.983825,2.507859,2.963641,1.441155,2,2,2,2
2,1,2,2500,1.5,0.05,20,168465,0.2458777,0.2741011,0.3009689,0.6259012,970.3376,198.0756,820.0844,-2935.04,7.046314,7.698234,11.1378,3.750739,5,6,7,5
3,1,2,2500,1.5,0.05,20,7734,0.1138836,0.1307171,0.12599,0.4090274,1159.723,560.3592,1042.465,-2360.085,10.565,13.22248,14.7388,8.101846,10,11,10,11
4,1,2,2500,1.5,0.05,20,69751,0.07810439,0.09264825,0.08672111,0.3412784,1158.971,523.6206,1028.68,-2261.364,9.420241,9.406227,13.03236,5.884659,8,8,9,8
1,1,2,2500,0.5,0.05,40,469071,0.07969942,0.08096307,0.07969695,0.09252728,-381.3325,-402.4847,-381.3122,-605.33,4.827594,0.4741287,0.5204637,0.5243092,2,2,2,2
2,1,2,2500,0.5,0.05,40,609549,0.5580041,0.5794584,0.5584053,0.7142004,-2300.036,-2487.134,-2301.052,-3164.31,6.955002,1.209196,1.523926,1.282272,5,5,6,5
3,1,2,2500,0.5,0.05,40,159766,0.3151745,0.3389494,0.3153209,0.4685917,-1775.314,-1929.442,-1774.432,-2533.731,9.963115,2.11762,2.296098,2.659437,9,9,9,10
4,1,2,2500,0.5,0.05,40,979845,0.2573843,0.273256,0.2574623,0.3798531,-1671.232,-1785.875,-1670.931,-2369.171,9.012089,2.18396,2.06623,2.174864,8,9,8,8
1,1,2,2500,1.5,0.05,40,180698,0.02819946,0.03270989,0.02804223,0.08031965,1571.913,1170.331,1572.698,-585.2531,4.866781,7.283839,8.212098,5.038626,2,2,2,2
2,1,2,2500,1.5,0.05,40,468623,0.2645128,0.2907019,0.2738712,0.4720197,936.882,81.82202,903.4674,-2766.654,6.953432,22.04559,31.43356,12.81866,5,6,7,5
3,1,2,2500,1.5,0.05,40,731918,0.108735,0.1293065,0.1132625,0.2812658,1137.751,388.4705,1118.164,-1989.603,9.69709,29.29558,35.78447,21.38759,7,8,8,8
4,1,2,2500,1.5,0.05,40,728365,0.0695369,0.0825975,0.07010843,0.2707101,1184.83,557.1807,1171.566,-1948.845,10.35011,33.4743,41.8721,19.75899,9,9,9,8
1,1,2,2500,0.5,0.05,60,866523,0.07800415,0.07921952,0.07800519,0.08972567,-342.0091,-372.3137,-342.0305,-584.4852,5.474213,0.9185543,0.9936678,1.049122,2,2,2,2
2,1,2,2500,0.5,0.05,60,122852,0.5586533,0.5826342,0.5576532,0.6993601,-2328.513,-2523.093,-2328.826,-3200.704,7.087908,2.417578,2.415331,2.865538,5,5,5,5
3,1,2,2500,0.5,0.05,60,936453,0.3346513,0.3521937,0.3344792,0.4390728,-1895.119,-2054.989,-1894.919,-2574.55,11.99596,5.31055,5.276103,5.780802,11,11,11,11
4,1,2,2500,0.5,0.05,60,456366,0.2652391,0.2798866,0.2653526,0.3661733,-1686.785,-1813.858,-1686.955,-2419.777,9.691177,3.932937,3.672967,4.264367,8,8,8,8
1,1,2,2500,1.5,0.05,60,761319,0.02712997,0.03103319,0.02711975,0.0766845,1656.907,1186.356,1656.239,-498.95,4.641014,14.3293,18.1028,11.00115,2,2,2,2
2,1,2,2500,1.5,0.05,60,61923,0.2187276,0.2364198,0.2248197,0.3373803,954.6245,79.71075,945.0199,-2082.873,7.408635,33.7794,63.33898,26.78286,5,5,7,5
3,1,2,2500,1.5,0.05,60,177436,0.1103014,0.1314638,0.1129003,0.2546871,1210.652,422.503,1200.417,-1766.274,9.361292,58.57741,70.34789,37.89795,7,8,8,7
